454.9380726
450.2432858
445.4843414
440.6554586
435.762324
430.7986133
425.7322236
420.5209654
415.1369976
409.5689192
403.8321685
397.9595895
391.9985911
385.9860712
379.936518
373.8486757
367.7253014
361.5645435
355.3676519
349.1395289
342.8921734
336.6417989
330.4078256
324.2048399
318.0428533
311.9221644
305.8354885
299.7700144
293.7174543
287.6824818
281.6735325
275.691127
269.7356186
263.8109263
257.9160464
252.062249
246.2807638
240.611933
235.085159
229.7180315
224.5062731
219.4305699
214.4599191
209.5738574
204.7641086
200.0444418
195.4423552
190.9962088
186.7320259
182.6604879
178.7688725
175.0310528
171.4089917
167.8746814
164.4187338
161.0477662
157.7689922
154.5956246
